AuthorId,PaperIds
406182,1152025 887030 1502248 868260 705362 942429 463030 249406 1978531 1077766 2050106 564494 1094885 1304077 1578484 2234819 568780 345984 2177527 1361378 421129 469453 1207021 1571478 596232 877983 582220 63685 2074843 1792506 1383300 1041958 632854 349693 2187160 1784269 1584404 1743784 1274699 398418 323782 676887 170363 1257029 881909 154524 256090 632099 1720495 2228650
1438376,1508156 591909 1926526 1369979 2030841 1968187 1288107 648497 468992 2070136 913587 770548 1546971 2002743 993707 511768 556602 468512 647896 2126172 297482 263617 1192670 2230753 1376662 636746 988223 237105 1960349
725788,2223437 2223437 2223437 2070781 2070781 2070781 436518 436518 436518
307885,1831022 2077122 946912 1043003 574372 1339265 1973753 1943841 1577411 374910 443414 287379 1430059 2215150 2149730 1122627 209703 2067735 1767252 1703759 948252 1574040 1719872 1673254 1208857 868602 300895 1917420 1263399 2188926 370794 283275 41761 231368 1808202 1202230 753427 753427 1081745 1759785 1200011 2047056 1828907 2132684 4649 403511 1651100 1194291 1392698 364392
1913519,1717453 885131 884500 610809 2079978 1969665 1759575 2013034 1026252 509879 58346 1007457 1232970 416353 1132088 2067945 1534847 1232459 1487705 1489405 713682 870617 2200862 822099 1744419 1838263 44185 11309 340250 1280594 775621 559249 113190 1809011 734810 459923 1797076 1202148 490097 2080192 1463188 2238375 959657 530424 1665892 2254443 1987958 1848161 1699421 1249923 1211471 142637 112131 1554284 1564662 900561 2059110 1674919 811445 512159 40060 137960 997971 1093168 672234 2043391 880286 588059 1350160 255082 1425726 717694 42540 1996868 1094898 922292 2028724 1323752 725005 163423 106546 2168751 1288409 1694072 260913 1515858 369621 211585 171898 769728 157017 961104 2029408 2153992 900502 1620584 1618650 1706780 2138706 2010557 838615 1345247 477565 178632 1337792 997825 130234 1926316 1849934 513690 1030337 533105 1813853 813925 1627843 438674 549957 1412504 645876 1856976 1625597 802955
1602224,293813 1115969 1413494 833418 562813 1472356 949363 2254669 1539548 664049 2014053 1927925 1185874 1493025 1195679 2049471 2018701 2112582 2235998 530996 1726036 1967491 527684 1440936 280583 779449 1245307 1435688 660848 25749 1076314 2247164 943241 836930 124647 1845407 1086215 711158 1493964 1353380 1242413 908021 584542 2027391 1858962 795246 1416941 945497 2065891 1443575 2162151 1199683 1693079 476185 73347
225971,1758504 2084194 1635550 1951337 320795 2201124 1359099 1360631 1928457 590738 1855494 1760708 1243223
2265781,1830741 497226 2007731 246316 777971 1237615 1845191 336660
742075,684366 1751810 2089689 558774 214483 513290 1492017 2218621 846639 83380 719728 1897866 1227434 920656 892040 759641 258664 1773121 743995 213683 2044090 961545 2145844 2161133 267352 132739 2052287 1518657 66949 783219 760003 1772206 1228926 1067233 168720 412703 2104682 1062119 507295 1543354 545674 1105109 1026632 177499 1747798 2223723 392437 289270
937418,1910459 1572016 92270 1984114 2228238 1783850 1094037 354448 438293 1421089 216046 242948 1535024 119644
635582,966116 518376 2255355 1897595 440693 1815489 958152 105163 2217302 593230 1901500 46604 1553569
168641,2020474 1225965 1482885 1386549 1111250 417023 872378 1785989 1219679
1733315,1880765 659845 1586085 1431650 1207522 1009238 953598 2165098 1510713 848149 2062654 973222 1710798 1097941 1071150 939751 1314512 461844 2190541 510889 2043831 711888 160696 843542
1086149,584785 594338 2181934 2221607 166618 2062131 1757560 1121150 1841408 621768
1782472,1736383 647036 588587 1873873 2013201 1054115 1070389 648608 1719371 137706 557830 210598 1880726 1107764 2021609 1765189 1441390 869641 1983961 105560 1758961 435290 1058436 620281
1577675,1847220 503657 974425 394979 1289507 144589 1831927 1811315 213810 1291976 1641524 1626979 286841 239885 428227 118216 930691
1913551,669281 1632617 652706 1358583 33664 876520 889338 1476555 238349 2146340 1232309 350053 734879 1377088 503627 809098 1219133 1611118 1117655 512677 1270728
1135313,142802 142802 1172821 1172821 2004255 676065 1675288 1675288 1007002 1007002
385602,2254134 2008973 1619379 1311426 485808 281226 393227 2130232 1343918 2055957 203652 2156001 1900413 316901 25772 1576981 184033 1081727 273620 13769 867498 1497665 1595351 1443138 92564 1514009 476388 2024774 1676882 2239212 1922517 462640 456993 134079 130432 918821 1134142 491796 2170200 1392574 1819555
2052822,1979416 1858152 307749 182895 2249400 1228563 761296 175624 63566 1622547 1799787 1456671 303590 995405 273291 1146397 664699 1857573 639720 128869 425218 1387637 222439 2127679 2195957 1924587 1851808 1045176 2039980 2103267 911749 148751 1480508 313788 997618 924754 21207 1778496 874380 2033958 13733 723824 1337376 1253377 1064326 1026539 607623 187568 1493889 516361 1874236 2136747 1864461 1408579 889669 694592 513346 1888149 939784 842065 908183 1129660 1796377 1375598 1284190 1771807 1213347 1321139 312606 655114 1389590 1142447 1508332 619856 1983371 941389 238336 1237988 936468 1394802 1653806 1475704 956818 88387 220443 2208961 543736 1240046 2089803 1605606 697318 1571124 789626 1958754 890089 495959 1598265 1730560 1395995 600609 1735321 1635381 245384 1088149 376568 739558 1780272 1513360 713268 979122 978444 29623 2080891 1800380 1726520 254779 2208024 1902550 2166129 2153371 1972659 184904 1955578 1051326 1248806 1078708 855175 1185538 387038 1824340 1217748 1235334 803935 1800533 1981120 1565976 152863 845036 1046553 1927367 643741 2017333 1746053 703729 1976589 2138329 937245 1643815 1113647 1503536 1298069 464914 836079 122329 955009 640589 982295 240589 1119792 2017535 659916 81573 807024 2254354 2225082 1667347 535557 693294 1475742 2033808 1166288 1834506 412619 634810 1518350 1318354 283042 165372 1702724 449582 1332233 1099246 431287 82780 1952631 1376774 346677 2078931 1130808 1928880 1260499 243226 1716518 589851 295971 1965215 299746 893957 1137801 448896 661915 2255354 778120 1969104 878118 76242 1687950 323629 1203573 894770 760462 1974675 1801811 1171379 1661898 1123590 1556725 1404675 1232374 2069055 608116 1737971 1165632 703632 1525751 1429232 959898 1785735 977340 1153624 290609 1976483 1274156 813974 126991 933165 647581 883909 1133752 1582389 175848 1379683 1352500 954180 761158 250387 1684996 86012 1484310 284173 919491 369248 2121459 1807265 211817 2132398 1820929 583111 246612 102422 107220 878810 597295 358395 1242926 241553 714429 1976973 114679 1793992 800392 1947439 1694502 1480690 490515 201174 1288 816509 130904 1491917 896181 995758 1537981 1852755 1435278 1240843 1020547 1015707 543114 135113 1608370 1744774 1499702 832222 26572 2037665 1748695 607952 196650 95185 1781790 1490321 1133795 848161 847272 526735 437474 1042377 837492 1825527 662366 434488 1984839 1101444 911649 1450442 1390469 1100250 1465629 620635 1438323 1657818 320488 573383 1061979 980634 2247975 1418728 968043 1664919 1543717 1158301 1046269 89027 99378 2255399 2247235 2230048 2217585 2198306 2183569 2140557 2085836 2056670 1972206 1892858 1806619 1790644 1785211 1765922 1760956 1759145 1724106 1715613 1712102 1694500 1686255 1682438 1674850 1621931 1614188 1607660 1582967 1542892 1530184 1529729 1525708 1507739 1482371 1478172 1472316 1395984 1377316 1367978 1363882 1346068 1335888 1334163 1308019 1294211 1272436 1266982 1250887 1233560 1221771 1209887 1199101 1068186 1044328 1040491 998646 987918 976042 945636 926705 914189 892378 880305 873410 864134 856072 846841 803263 782199 771476 761070 684507 636790 635961 625245 532535 373295 372972 355146 352582 313332 302265 245530 227096 199175 127762 125091 48807 33054
307927,2061023 479082 2187256 2017893 2200052 2115877 324419 402174 1972925 540714 1679990 558618 2230311 440846 520375 1986338 303868 1970487 717664 1649069
791261,1137088 2100533 1815057 847597 220698 778725 713147 1988840 1181302 268851 2228963 4336 1478416 1090922
21226,457512 1983455 1675502 1289234 765434 692765 540310 386525 614447 2160033 2099503 1158364 867415 561671 958809 1077231 1738808 35758 997613 817907 390324 2245491 2192420 337952 817006 1688275 1846103 1392685 461544 1474231 186938 962972 214997 1243250 695220 2142526 1234819 416629 787441 1127959 914589 119055 1204916 969884 1924557 768880 123297 267648 767892 490138 573539 2045995 126345 2184592 1874699 1576219 1510573 1172326 248042 1531010 2060888 1380993 1414166 1996414 1491079 828616 336303 760623 896786 1892555 1220863 646949 799273 905 874558 729183 1910487 246584 931815 524314 184204 855806 1933845 779089 1867521 290374 65958 574127 1904502 17343 723230 2250066 1818653 1654866 198596 1323080 1882637 2226675 2127180 1339488 1218321 1144495 906940 390743 156844 1002183 1275961 88741 585412 1685198 1654574 1427047 1165720 514877 2071116 1829608 1656763 801263 1135692 968765 2018348 1453618 1667099 766499 958800 760189 1631525 1673159 30360 2035076 8737 1928145 1854484 1993513 1219849 536526 2228823 1930227 1553391 1383521 1302357 829240 547052 340164 115933 8403 2039493 1666896 1097488 1679279 2176606 1861488 1596333 1371653 1249131 1066416 1498178 1114741 628745 535404 480735 2140229 1560864 2223963 1338957 1925463 1078280 918833 224037 1238869 921082 581370 2002077 1524556 1115606 1879131 1834431 1382719 1269561 1326801 349070 718220 1690577 55297 1972547 1080732 724663 1084759 1055515 965326 2179168 2046087 2173639 877735 1366514 1214135 2001249 2000870 1623750 323348 1305701 1845625 1227847 1854845 1406615 815269 580477 432148 415460 445841 1088845 2098704 1934975 1352117 2087474 2032612 1968028 1882347 1732280 1613809 1277313 1002842 676806 630483 335808 315898 676315 672633 288215 94583 2122697 165793 1619881 2229018 1592828 1172816 247179 216790 106213 1409470 1622473 786842 640233 2026103 1672636 2081629 1506557 1552354 1596395 1640493 1066134 477303 2122205 1992849 1960177 1412556 1933238 1541824 1414827 490280 251806 2014791 1266216 1218860 233848 153412 912496 1337997 410160 616914 671132 1585188 1545013 1523843 1371693 25647 1087343 2069712 993883 832076 145563 120664 1854 1233542 974837 2067839 302377 1239995 1717306 647990 32791 1676946 52351 1315960 944446 847556 624332 149402 1044537 1212828 1963993 708115 1880171 2130378 708875 321823 2094622 1348075 2212174 1588275 1150283 899559 353255 195356 1680241 1289003 1521894 1382871 1098391 1784359 645159 529615 2040891 1258013 1900369 1878033 770296 750533 723149 158138 2004281 1120664 619159 1431782 376267 1369864 1054902 918453 421255 385328 120494 72056 1898961 1895001 402826 2001113 1179137 1007282 813822 246422 991911 2015872 1790114 1739892 1606288 1833869 1229188 970575 429952 266000 98218 1005914 667380 1311652 807869 442908 310275 72969 1912172 1545074 971864 1906069 1876408 545388 11375 484303 2205593 1838118 1386138 1090184 841693 547386 1957476 979413 2014930 1518233 717351 171837 1768230 658791 2194323 845247 214119 1641726 2134076 1750607 10345 982914 200773 2068385 1078719 639848 49870 2002092 1866219 1263140 1033859 483524 70004 2237812 1673794 1339119 1283544 1240647 688170 1369712 1487090 1300691 1044324 972252 1251401 528603 2240407 2204646 2195254 2186852 2155282 2143695 2116427 2107247 2056942 2050278 2050030 2045148 2026508 1973647 1953119 1939201 1806348 1803386 1761192 1732040 1728232 1715667 1712937 1712557 1712106 1701609 1672873 1661118 1602608 1594669 1561332 1524779 1501838 1492969 1469401 1414488 1399524 1370502 1365001 1354667 1329142 1304758 1281454 1276139 1256377 1253915 1171172 1154222 1117962 1088775 1087019 1006564 999580 999137 996029 965452 940012 898793 895233 847130 821221 809130 801872 780057 740195 738006 706681 665970 656475 640049 639178 593993 556320 542198 534536 489932 417179 390948 369516 365144 333442 292821 278330 255755 205635 169433 144955 62276 26020 5508 934422 1093445 206048 2229424 2192753 2189094 2174930 2079944 2056568 2038350 1985581 1958939 1860331 1786608 1760967 1760788 1687814 1633004 1604197 1603634 1596206 1592016 1572255 1558219 1549497 1531331 1502304 1487262 1486736 1469080 1449223 1369782 1369423 1352505 1301788 1296956 1247680 1225652 1153955 1128573 1116535 1106720 1039747 968922 942040 910200 905466 849846 827435 794053 781846 777385 697161 690343 633510 569730 551546 533585 433706 425898 379827 323591 306949 293404 279220 242304 219904 193140 160577 129239 54080 16847 14428 1112
1979116,1919455 1428891 1103982 990255 744597 924834 993470 90551 1689717
414448,1614868 935272 163822 787258 2240450 1435469
652017,2064089 72140 631222 59671 1967954 1957461 927025 1827200 631252 1948655 42745 1519646 1226617 241533 1818777 723922 611871 1413230 1828620 1092409 84517 1201025 1180009 1499801 2053133 775945 870656 1137462 301247 367952 2218963 307427 783737 1033623 1603193 980182 676174 739256 793511 2030209 1379393 345684 1303863 864427 1770167 248110 445338 1537395 2228889 825573 699940 1745334 1501351 1348389 1617204 1870029 319127 1216546 1367475 1949098 196514 397881 2243646 1135428 411728 1546608 323138 1248203 219449 1899250 289516 1376886 1954021 150832 405287 791415 490942 1906558 2078585 2045992 2036900 1829505 1364083 1350510 819822 270776 1351834 320598 1307437 172118 1157938 564388 233399 1671136 2169768 1903791 1314552 495457
1090345,1688609 454467 286945 599738 1119254 31491 1183714 1458155 2063455 1907415 1358726 1577005 444872 2192924 1625927 1266423 1637986 2090952 320595 600863 505797 2179337 1639787 1955509 1231458 1389192 963745 2144674 2138140 120269 599538 441820 748340 1928144 1617843 1385841 526134 1054435 1565713 606550 1990891 1629744 1844150 2141164 1897461 1376859 318535 436328 2251319 1946276 327293 1638993 2147787 633836 404015 213867
2175737,178864 835647 1356667 1596805 1557271 297643 2031897 241864 241224 1057968 198109 1850040 1985157 1972541 1440025 1286616 731656 684338 1638913 1387522 1036817 389767 171536 2054857 2126267 745288 985000 1786380 1542621 825049 1316195 1486743
1479419,2130189 297429 922686 373395 1815741 507424 1400927 1803902 1305584 1542943 226296 643604 464478 2202613 233740 136545 24655 1669043 135860 415548 882540 2027160 513579 715734 649694 1810870 1435488 287911 206829 783862 2254337 754691 2018918 2030039 1891992 425328 1048916 852720 1617072 1318417 894420 109094 745177 388377 1341580 577144
1906816,651046 1376590 1085913 2206614 982471 2153788 1109316 1087640 317492 22392 1662171 10783 797926 24033 2233956
1389314,2010168 1997675 1908867 1860513 1362236 1179331 452955 393229 349190 99130 1789648 1333759 2257805 898141 314102 953679 647406 1339729 2169114 1004342 1521104 493425 1571342 278839 74885 1858249 999206 313252 1976909 1509611 2171842 2171185 1657090 1952854 493733 813161 329179 1057025 914505 1160890 140417 573104 281096 20821 1178366 2128980 1229444 2233343 703597 153915 1661880 1481353 245478 501527 678397 639914 2153742 990860 1685897 739632 961417 1677108 1777809 191289 1358871 488723 455848 1859916 1035661 480884 1160026 1353460 768528 271914 164292 1425025 937867 857097 2201456 375481 955530 1876248 1847011 784071 153942 1925483 1839627 2223255 1116069 1246699 1184840 272367 840262 657573 2008575 1681894 1029958 480605 1868733 1305593 1174062 2036922 1305911 2022785 2129124 680839 2154792 1434608 1258092
2136049,1286210 455485 2151752 1766799 1754230 228822 1100364 433649
1168135,1835674 15271 1608851
307978,2102020 779712 1001271 1114353 1095038 2036055 1575032 807148 1454612 337871 616095 707637 451810 1499349 1494669 1443685 2174500 1057267 2195530 881550 1661116 656356 1510424
1692427,1946238 918046 24324 1217239 27411 1558050 533404 451243 67339
496396,2192853 1847069 1697573 877606 443948 2007591 252680 674699 658452 184745 444458 799584 1892186 707163 78881 75484 1151546 1536157 1423608 873044 1462599 646769 2183175 1152119 906534 805923 369222 192036 1316442 711110 1416294 1720631 128738 877651 802877 1649789 1123731 2088420 1677948 2998 1713720 247459 104810 1499985 2118127 411003 542191 1959354 728799 729889 2257051 849959 589756 918449 9046 1470748 1215632 329079 1042498 1290461 191637 1353093 847704 1152060 1189474 2150594 1421175 1909437 1138572 1747748 754296 404202
1250064,507221 507221 1799370 1799370 251558 251558 1524002 1524002 854398 854398 1032874 1032874 2005637 2005637 745183 745183 2123473 2123473 1422850 1422850 156791 156791 476711 476711 1928942 1928942 1220459 1220459 1200883 1200883 453496 453496 1207446 1207446 1137763 1137763 1316164 1316164 1398582 1398582 1191599 1191599 1064664 1064664 1685460 1685460
1635089,971017 1134531 182709 1538984 2206472 1203361 340266 790596 223663 1776748 1132632 2141590 1457280 114782 906127 575228 2026556 1324564 1686085 1808374 1035088 918781 548304 1111933 2087961
1602322,1593600 2214623 1215639 969030 1657037 60750 2208394 1765397 362012 1347075 748457 745208 1454496 1338307 1166407 650113 1189022 51510
1120387,2129614 2076925 2065425 2030478 1995545 1986419 1702033 1638646 1428188 1006247 981173 925454 912347 723273 699166 578968 559434 134255 1834633 1834633 1302645 362213 971892 671309 2244432 256676 1854791 1375034 2053030 1962200 1957785 1686392 391972 894237 1212936 621751 200622 1387609 828481 1176752 919426 614025 1648147 2052194 1111387 1519183 887237 419406 355337 373205 919103 1576159 1060245 1543189 864844 631877 1582009 40173 757263 1264575 196047 1300553 1562877 990160
1086230,1897343 1218757 292992 16562 2085769 1444061 21092 1171116 695899 1173004 2155868 1318990 2203474 2015764 108558 968353 1830150 1956793 1142300 1251143 269549 1764650 926173 1445244 2246889 1403368 694057 821566 393419
1078044,1042802 2200832 943393 930664 1288603 1501790 66351 617135 1532784 308254 1891982 627153 1006688 1859193 563104 1376190 2133663 81165 440793 1477326 1134559 992573 5970 1130125 1091412
1119005,2148719 852902 49507 2101387 921111 307347 1732555 174411 1711267 1841873 1414054 676633 2012377 1150578 373137 1354018 1013957 1258110 1816388 282297 1352214 1614730 892722 1928285 32041 845555 1448301 113773 500353 2248083 1095587 2095854 1586630 2205432 1509636 1257073 879727 660352 251989 18671 1025013 212235 1491539 389282 1864774 1587700 1163858 810935 95180 1943009 2190484 1017621 1552633 832000 1157457 245385 573040 89887 593970 103845 693530 1002886 2152273 1617037 1079810
2126622,1981114 1165596 504043 331358 1329299 745090 2047105 1256131 2083043 1029674 747274 1551292 303506 979917 1895345 643542 789263 1250648
914207,1184786 1269808 788935 2151340 1542809 847975 337805 512785 78436 601208 860939 1989964 941592 1192785 1285952 275205 319721 1628161 2157644 2044017 1074529 1903902 518975 591874 1012671 1679962
488241,189057 1691697 1768320 862604 2111739 1984517 926706 1347328 289291 1471666 242319 1647315 762682 1438160 1685166 2040274 1046637 1242703 1496165 955325 1538673 246144 1559159 1678880 1665015 1895506 2118519 702923
2290493,2105638 1482116 309969
742209,1916904 1759514 353500 1488928 2194195 1096365 1402426 1375874 877526 2109708 1508502 224579 450818 1175157 716104 533898 1776704 1469031 225979 1531742 2092406 723887 2207628 168398 1578723 1978719 882031 1993290 1026485 877861 1202171 83673 161731 1750196 1111215 687696 1336711 698220 1549921 675842 2136480 1805071 740307 2196237 2142304 963110 1533873 1913516 617434 401070 1965442 170254 1140407 1934377 922273 1668648 419338 1245852 1167402 1999591 1819766 1624394 438389 1263307 1666042 1804006 268294 2007128 1663179 2116914 1588456 770167 2147121 1139363 1181269 871045 1431861 617878 260185 764451 647825 304716 642937 1129438 467592 2230381 1402011 832858 944962 2048188 1425449 229289 1541254 765424 624276 1420320 2022978 75063 555550 1418629 697421 2198026 385651 1937590 2207567 914166 1762201 539220 1559044 1565258 1202744 1568690 1534062 515843 348781 1887561 1431235 1312770 1612660 321624 1009952 2086456 556970 171856 1686344 1706449 136631 1248089 1930971 1843569 1305375 1161897 1994320 2161113 1653844 106990 1239275 93487 2093547 2084601 1440566 62395 249875 1832136 1007238 1902490 1760740 1564838 424747 171941 1272373 1959785 1403405 1711778 1595540 1196545 893650 891920 724471 519532 455574 416633 1935740 89178 720064 2233669 1988295 456203 1206796 2253304 2220473 2166719 2118276 1873702 1461177 1400381 1355912 966723 803044 746667 703345 467022 1801232 974826 1984534 1720528 1263103 430357 949520 1438442 1945841 1774559 1819521 1632082 1612617 1527026 1272731 940380 117110 116634 1300767 687073 1530119 763160 502942 1240299 1691665 1362144 1349533 1488519 1975470 1769465 1451567 1446534 1413178 294528 2005478 1706426 1469410 1120301 1100811 456212 171380 161938 1888318 1872951 1644865 1635659 1465666 1351199 1293495 827630 786981 709226 529824 470408 103605 39469 8954
1372994,1895566 318190 1897648 1350757 922417 1480197 1510839 1237537 3872
1775755,2024840 1047986 1164258 1944996 311939 690651 868332 957486 857995 1359840 1765086 2103377 1372539 1075947 1879145 885996 142013 1253931 1139279
1667908,225975 1991637 1866756 1437539 497783 409948 109976 50556 2235614
1160010,685810 474213 1661165 1054407 1376041 538529 1830641 1927193 978257 2257125 2158050 1422067 994857 1571333 1017068 1696813 1345842 1073233 2063263 1682586 1323563 1274431 1374601 1035385 1566497 526626 1075050 818256 1749723 1815023 304790 951739 1747632 218346 975588 1566063 532999 860562 1691561 505087 1931560 1435070 1680255 292594 1024629 541334 1568128 1198457 26854 492146 1524196 1663026 2244181 149256 1770453 570231 1834274 1438781 703061 1963967 954689 1424867 571423 575557 2067486 1393612 79833 429546 885758 155481 1534689 605673 138224 2075183 1122354 880407 736832 1567662 277917 862443 819746 530821 571439 353127 1261132 1256304 262933 1003080 2031211 1024116 1478488 1310908 782870 942746 1827892 1153344 2252659 283965 836034 1648285 1903328 1324686 1206613 232934 676329 1187768 1012517 990442 2223804 1536679 1070253 1732401 736340 439399 1248988 402153 2023957 2254676 1336551 117931 51174 2036409 1481187 1334151 2077677 622642 103757 1324097 1812611
1172281,1768476 1712725 1444670 1124541 1000553 1950122 2178620 1880554 1903476 1986770 1703377 1871305 525536 2090528 552437 494975 2140965 531372 212083 2181582 239530 76606 1988081 2217201 1232778 1672639 678858 1820309 1392891 1997233 1839566 2178117 444474 1062785 1858163 837748 63928 785987 908048 944825 501597 1949282 890735 487520 1868866 1645097 1856340 1280334 1177764 888607 1938627 1726733 1178604 641578 1104611 939508 383834 1723526 1861322 2178847 759460 1651002 98034 1186781 1058502 316599 1018210 2177041 1913838 446920 650916 1223044 581570 1611061 2128860 1546431 918044 1854112 1380268 1048058 2225756 2167632 816990 1479656 2050293 1545937 2080203 1511561 457691 559782 359516 143874 2010953 922116 970629 309415 101108 716706 1024108 465582 2044824 1406427 1873788 1034666 2161939 1256484 1762482 157722 1043880 1159064 2129030 839894 1731128 1450036 1416359 1142813 811620 778019 1439729 1290012 1078556 399729 1462285 882405 1946111 852733 2042976 1417334 1952979 2168503 2150946 1495882 125626 1050006 522587 10311 3690 545104 1614134 1283305 1318338 1531377 768764 510549 401706 161866 2042149 561533 1584147 508875 2217509 2131310 1017254
1513615,846839 2020448 1980848 1853425 464993 1807544 340992 970259 874764 121019 1410250 658158 1928768 1930062 1553178 979119 409224 155317 25872 105359 1722031 1782043 2215980 510514 558836 96718 1640299 1523581 1959903 347308 1225515 2225210 359462 1841121 750268
2238608,716500 1343012 1169881 789925 793169 104320 1543355 313092 143016 2152509 1877700 439642 1323883 1061578 1626697 984639 163654 1805202 472086 557896 2203425 141424 284663 144226 2132492 831432 468635 1423879 2219642 1845334 380507 969482 1205893 1541403 1993727 353534 2197891 1954238 812672 1906516 941845 1729957 1835023 141361 54105 1078014 332353 1658651 2204441 2095128 1735730 1026138 290783
258920,1384936 904856 446854 726668 336473 1509539 885280 1036117 975868 205188 1545885 1645865
226153,499315 1155977 274964 2047133 488716 1655197 375797 798759 1505759 185806 1864359 1056774 935304 622179 931477 435066 409627 1548477 1547068
2126698,47486 2032285 1989049 1893224 132347 1006424 1457591
627572,1713776 941282 9412 1927852 1142130 1914541 1855150 82198 1201425 1738198 1294215
815989,2256944 924122 669115 1998220 1715715 46155 806855 1130877 1394038 706027 1095420 3583 318396 1433636 525908 2028666 2020868 1845136 378827 366183 709244 532399 698297 928090 223073 1751474 1258765 1375750 380752 1162495 113501 173878 563617 2145208 1544527 353202 121194 654716 1451122 1587096 1760614 810269 290746 1257886 1142402 1780696 1490304 1441172 228887 411489 1703646 415447 507412 534741 2096001 2016443 1874998 1948704 1519608 399707 1571089 1230134 239085 675052 1255843 112361 1164618 185468 242996 1314242 1617914 84572 859244 621176 949881 586945 301541 1700186 594888 158228 1960445 863279 1433777 1692479 1681605 207185 1942146 2102339 1829538 189892 1752399 1591432 396392 409304 2104759 159647 2151994 511432 1496346 543621 1335814 1148098 856530 494694 580555 1771376 990888 1885417 88230 205035 777504 185069 187930 730268 277067 2051484 306315 889516 1280198 1477708 936988 1457536 2169250 1581493 685361 1632437 1631736 698467 379062 55803 935036 1927865 1037044 991293 2236066 2054108 2018781 1689082 1668571 1426231 1135911 716230 262780
1586038,1219744 316982 1174540 343834 667335 1761722 140206 1090648 543140 73692 1541574 1170849 2093836 1345560 256092 1016946 1051474 367565 1719341 1116104 584173 1468357 1308653 2191589 2029654 859686 781893
86906,2166135 1911921 1911921 1455499 1455499 1421939 1421939 1301000 682493 682493 682493 1765706 1450249 1811410 2133046 2133046 2133046 2214152 2214152 2102646 1973957 1698653 1444010 1228062 1228062 776736 751774 751774 447904 447904 78160 78160 663639 663639 2206916 1726144 873332 767398 2079799 2079799 488344 488344 666242 666242 1940429 1940429 1678606 90933 90933 90933 1464600 1464600 1464600 630141 630141 1392163 1392163 303064 303064 303064 1831158 1421243 1421243 883087 883087 2035661 1812044 885857 322090 1609870 24701 24701 681355 529017 1315353 1197023 613870 460774 1494637 1053911 2105331 1726533 1177962 99742 2103509 706205 1858960 2247749 1285305 547586 1434544 1436006 353944 330397 1612384 1083837 1290665 1972960 127986 208624 1303401 1073476 2105723 1915153 2056881 1074824 862686 99274 42907 1062395 742499 1743574 786108 272012 1786478 825545 1203299 1567872 1567872 1207888 1207888 638987 375638 911477 2029268 1117215 360227 1253022 512860
1034389,530898 582123 1734726 992190 1080000 1269172 1800604 1312458 1078986 943638 1512620 1498991 1617771 2048386 921380 910347 1960651 1127571 316421 705852 1059760 1243399 743390 622309 578566 1846172
2257797,490535 389726 1610185 1919733 330355 1761248 1036991
856966,2191226 2181018 1898814 1839597 1791201 1252847 517519 1674484 947377 1957332 470493 1501607 1010242 252080 1089450 1289729 2071797 1664251 838727 2236551 20862 974138 2085596 535016 760841
1119111,1800712 649549 2099627 328572 734124 2077359 1572068 718639 1747456 1139918 1671594 1030407 200239 773435 195757 369381 2046228 1396436 1860445 1445622 1227537 457014 65942 84087
1831818,2169707 2126802 1998638 1966459 1882310 1869557 1858711 1835854 1674916 1664588 1450913 1417762 1300971 1283810 1037745 1035954 865591 855523 452579 210074 203528 121045 111194 9816 1917024 1693984 1196999 1355271 1179393 1051340 2249843 1965091 1741716 878231 737609 1732689 383866 1437579 894170 331485 1555106 1270766 1065854 267532 565997 1254450 1978913 2227663 2235098 2125818 1181129 71414 280817 505758 179922 885378 945466 1987933 2140476 2103279 1194059 1244989 1902341 187069 1882906 1175485 664596 142608 1856458 1201098 747249 691873 1740676 910577 1331542 1177796 2070771 1797501 499076 939489 913138 1818636 1695944 1843609 4301 98290 1757010 1382827 1607230 1824250 2008964 1148733 2007540 427230 356021 1032418 1082351 1009056 323057 1648641 1571740 1351074 888892 1639485 399268 425707 1355935 467520 1380648 565010 233356 1338887 1164332 454709 874016 1800247 2224318 1031597 907272 2179733 354097 231678 1474963 632673 2107206 723894 1770385 188748 2203992 1774618 1712449 1453966 71348
2241423,76485 287622 713802 1469698 302776 1819061 978574 1517564 1253525 850226 874170 2205486 1518121 1338566 555721 1165420 1630186 1091835 1155899 393724 188481 1985881 495545 1469142 736172 2045602 2108213 2235757 1340515 2018303 184109 1333589 1560501 1055242 966126 2024792 1518787 25215 2259012 940989
1794883,2187001 2104939 2084152 2063965 1817485 1748107 1715934 1630058 1485715 1193412 1160535 891123 776972 706789 274732 249007 1800660 1370242 317096 56074 189165 1432824 1249203 748553 354910 1989219 832024 674795 1179262 2188687 1014243 594071 1667042 1162153 501233 1139953 893006 508945 2017101 584333 869355 193690 41482 1905066 1047502 980839 743750 255908 388669 111185 1281443 1272331 1606870 1938093 197691 2133536 269941 2211000 711279 1412262 829320 2180534 1228630 1137614 627353 1680436 1482901 1088523 1678343 442366 1151443 1304082 2116584 745054 1055187 1338127 540676 2140664 176930 924659 1608280 1922587 1741003 930079 740019 1687078 161748 997250 1781263 735686 1706823 535033 201790 1490812 1638164 1082198 1424171 2017094 1921029 1908292
824219,749292 1659614 426033 1526814 1667281 644713 1954075 1466065 510334 213911 323619 2011789 370540 701597 257899 596511 1101464 2209920 1129097
